subject,video,type,type_idx,startFrame,endFrame,frame_num,length
7,./samm_merge_part_2000/007_5,Micro,2,440,455,570,16
7,./samm_merge_part_2000/007_7,Macro,1,90,157,1125,68
7,./samm_merge_part_2000/007_7,Macro,1,229,276,1125,48
7,./samm_merge_part_2000/007_7,Macro,1,1014,1093,1125,80
7,./samm_merge_part_2000/007_7,Micro,2,39,51,1125,13
7,./samm_merge_part_2000/007_7,Micro,2,1010,1016,1125,7
7,./samm_merge_part_2000/007_99,Macro,1,360,401,585,42
7,./samm_merge_part_2000/007_99,Micro,2,37,44,585,8
7,./samm_merge_part_2000/007_99,Micro,2,120,135,585,16
7,./samm_merge_part_2000/007_99,Micro,2,240,247,585,8
7,./samm_merge_part_2000/007_99,Micro,2,263,274,585,12
7,./samm_merge_part_2000/007_99,Micro,2,360,372,585,13
7,./samm_merge_part_2000/007_99,Micro,2,549,558,585,10
8,./samm_merge_part_2000/008_7,Macro,1,106,162,825,57
8,./samm_merge_part_2000/008_7,Macro,1,757,793,825,37
8,./samm_merge_part_2000/008_99,Macro,1,46,101,509,56
8,./samm_merge_part_2000/008_99,Macro,1,198,218,509,21
8,./samm_merge_part_2000/008_99,Macro,1,397,423,509,27
9,./samm_merge_part_2000/009_3,Macro,1,63,82,468,20
9,./samm_merge_part_2000/009_3,Macro,1,224,241,468,18
9,./samm_merge_part_2000/009_3,Macro,1,367,409,468,43
9,./samm_merge_part_2000/009_3,Micro,2,204,215,468,12
9,./samm_merge_part_2000/009_3,Micro,2,221,232,468,12
9,./samm_merge_part_2000/009_3,Micro,2,426,438,468,13
9,./samm_merge_part_2000/009_99,Macro,1,70,90,537,21
9,./samm_merge_part_2000/009_99,Macro,1,129,155,537,27
9,./samm_merge_part_2000/009_99,Macro,1,321,367,537,47
9,./samm_merge_part_2000/009_99,Micro,2,473,483,537,11
10,./samm_merge_part_2000/010_2,Macro,1,111,138,734,28
10,./samm_merge_part_2000/010_2,Macro,1,207,225,734,19
10,./samm_merge_part_2000/010_2,Macro,1,251,295,734,45
10,./samm_merge_part_2000/010_2,Macro,1,361,378,734,18
10,./samm_merge_part_2000/010_2,Macro,1,509,565,734,57
10,./samm_merge_part_2000/010_2,Macro,1,637,664,734,28
10,./samm_merge_part_2000/010_2,Macro,1,666,697,734,32
10,./samm_merge_part_2000/010_2,Macro,1,697,733,734,37
10,./samm_merge_part_2000/010_2,Micro,2,29,35,734,7
10,./samm_merge_part_2000/010_2,Micro,2,182,194,734,13
10,./samm_merge_part_2000/010_3,Macro,1,119,223,611,105
10,./samm_merge_part_2000/010_3,Macro,1,206,222,611,17
10,./samm_merge_part_2000/010_3,Macro,1,300,364,611,65
10,./samm_merge_part_2000/010_3,Macro,1,567,591,611,25
10,./samm_merge_part_2000/010_4,Macro,1,151,177,600,27
10,./samm_merge_part_2000/010_4,Micro,2,80,84,600,5
10,./samm_merge_part_2000/010_4,Micro,2,557,561,600,5
10,./samm_merge_part_2000/010_5,Macro,1,364,431,480,68
10,./samm_merge_part_2000/010_99,Macro,1,100,128,468,29
10,./samm_merge_part_2000/010_99,Macro,1,147,221,468,75
10,./samm_merge_part_2000/010_99,Macro,1,291,309,468,19
10,./samm_merge_part_2000/010_99,Macro,1,403,448,468,46
11,./samm_merge_part_2000/011_1,Macro,1,5,46,931,42
11,./samm_merge_part_2000/011_1,Macro,1,604,652,931,49
11,./samm_merge_part_2000/011_1,Macro,1,861,888,931,28
11,./samm_merge_part_2000/011_1,Micro,2,462,476,931,15
11,./samm_merge_part_2000/011_4,Macro,1,10,43,1051,34
11,./samm_merge_part_2000/011_4,Macro,1,47,112,1051,66
11,./samm_merge_part_2000/011_4,Macro,1,121,153,1051,33
11,./samm_merge_part_2000/011_4,Macro,1,246,275,1051,30
11,./samm_merge_part_2000/011_4,Macro,1,286,311,1051,26
11,./samm_merge_part_2000/011_4,Macro,1,372,402,1051,31
11,./samm_merge_part_2000/011_4,Macro,1,404,425,1051,22
11,./samm_merge_part_2000/011_4,Macro,1,446,462,1051,17
11,./samm_merge_part_2000/011_4,Macro,1,731,757,1051,27
11,./samm_merge_part_2000/011_4,Macro,1,1002,1024,1051,23
11,./samm_merge_part_2000/011_4,Micro,2,414,428,1051,15
11,./samm_merge_part_2000/011_4,Micro,2,447,456,1051,10
11,./samm_merge_part_2000/011_4,Micro,2,624,639,1051,16
11,./samm_merge_part_2000/011_4,Micro,2,1013,1021,1051,9
11,./samm_merge_part_2000/011_5,Macro,1,28,94,1426,67
11,./samm_merge_part_2000/011_5,Macro,1,126,155,1426,30
11,./samm_merge_part_2000/011_5,Macro,1,153,169,1426,17
11,./samm_merge_part_2000/011_5,Macro,1,267,293,1426,27
11,./samm_merge_part_2000/011_5,Macro,1,368,389,1426,22
11,./samm_merge_part_2000/011_5,Macro,1,551,573,1426,23
11,./samm_merge_part_2000/011_5,Macro,1,608,635,1426,28
11,./samm_merge_part_2000/011_5,Macro,1,670,697,1426,28
11,./samm_merge_part_2000/011_5,Macro,1,1011,1030,1426,20
11,./samm_merge_part_2000/011_5,Macro,1,1030,1079,1426,50
11,./samm_merge_part_2000/011_5,Macro,1,1299,1330,1426,32
11,./samm_merge_part_2000/011_5,Micro,2,158,164,1426,7
11,./samm_merge_part_2000/011_6,Macro,1,27,67,859,41
11,./samm_merge_part_2000/011_6,Macro,1,84,123,859,40
11,./samm_merge_part_2000/011_6,Macro,1,403,425,859,23
11,./samm_merge_part_2000/011_6,Macro,1,626,651,859,26
11,./samm_merge_part_2000/011_6,Micro,2,376,391,859,16
11,./samm_merge_part_2000/011_6,Micro,2,392,402,859,11
11,./samm_merge_part_2000/011_6,Micro,2,664,673,859,10
11,./samm_merge_part_2000/011_6,Micro,2,679,693,859,15
11,./samm_merge_part_2000/011_7,Macro,1,53,76,1323,24
11,./samm_merge_part_2000/011_7,Macro,1,87,177,1323,91
11,./samm_merge_part_2000/011_7,Macro,1,181,197,1323,17
11,./samm_merge_part_2000/011_7,Macro,1,427,470,1323,44
11,./samm_merge_part_2000/011_7,Macro,1,538,556,1323,19
11,./samm_merge_part_2000/011_7,Macro,1,618,653,1323,36
11,./samm_merge_part_2000/011_7,Macro,1,653,684,1323,32
11,./samm_merge_part_2000/011_7,Macro,1,836,873,1323,38
11,./samm_merge_part_2000/011_7,Macro,1,886,938,1323,53
11,./samm_merge_part_2000/011_7,Macro,1,1191,1261,1323,71
11,./samm_merge_part_2000/011_7,Micro,2,183,191,1323,9
11,./samm_merge_part_2000/011_7,Micro,2,540,552,1323,13
11,./samm_merge_part_2000/011_99,Macro,1,126,144,977,19
11,./samm_merge_part_2000/011_99,Macro,1,138,161,977,24
11,./samm_merge_part_2000/011_99,Macro,1,219,268,977,50
11,./samm_merge_part_2000/011_99,Macro,1,827,844,977,18
11,./samm_merge_part_2000/011_99,Macro,1,903,922,977,20
11,./samm_merge_part_2000/011_99,Micro,2,55,62,977,8
11,./samm_merge_part_2000/011_99,Micro,2,127,138,977,12
11,./samm_merge_part_2000/011_99,Micro,2,142,155,977,14
11,./samm_merge_part_2000/011_99,Micro,2,182,197,977,16
11,./samm_merge_part_2000/011_99,Micro,2,572,578,977,7
11,./samm_merge_part_2000/011_99,Micro,2,578,586,977,9
11,./samm_merge_part_2000/011_99,Micro,2,772,785,977,14
11,./samm_merge_part_2000/011_99,Micro,2,850,864,977,15
12,./samm_merge_part_2000/012_3,Macro,1,755,822,822,68
12,./samm_merge_part_2000/012_3,Micro,2,694,702,822,9
12,./samm_merge_part_2000/012_3,Micro,2,705,720,822,16
12,./samm_merge_part_2000/012_6,Macro,1,36,54,702,19
12,./samm_merge_part_2000/012_6,Macro,1,434,461,702,28
12,./samm_merge_part_2000/012_6,Macro,1,613,642,702,30
12,./samm_merge_part_2000/012_6,Macro,1,652,678,702,27
12,./samm_merge_part_2000/012_99,Macro,1,93,120,375,28
12,./samm_merge_part_2000/012_99,Macro,1,293,328,375,36
12,./samm_merge_part_2000/012_99,Micro,2,281,289,375,9
13,./samm_merge_part_2000/013_1,Macro,1,102,125,1201,24
13,./samm_merge_part_2000/013_1,Macro,1,555,586,1201,32
13,./samm_merge_part_2000/013_1,Macro,1,1078,1105,1201,28
13,./samm_merge_part_2000/013_1,Macro,1,1090,1106,1201,17
13,./samm_merge_part_2000/013_1,Micro,2,106,121,1201,16
13,./samm_merge_part_2000/013_1,Micro,2,127,138,1201,12
13,./samm_merge_part_2000/013_1,Micro,2,571,584,1201,14
13,./samm_merge_part_2000/013_1,Micro,2,674,688,1201,15
13,./samm_merge_part_2000/013_1,Micro,2,849,861,1201,13
13,./samm_merge_part_2000/013_7,Macro,1,34,64,1318,31
13,./samm_merge_part_2000/013_7,Macro,1,275,298,1318,24
13,./samm_merge_part_2000/013_7,Macro,1,489,512,1318,24
13,./samm_merge_part_2000/013_7,Macro,1,607,641,1318,35
13,./samm_merge_part_2000/013_7,Macro,1,1130,1175,1318,46
13,./samm_merge_part_2000/013_7,Macro,1,1233,1286,1318,54
13,./samm_merge_part_2000/013_7,Micro,2,312,326,1318,15
13,./samm_merge_part_2000/013_99,Macro,1,96,117,734,22
13,./samm_merge_part_2000/013_99,Macro,1,209,255,734,47
13,./samm_merge_part_2000/013_99,Macro,1,367,391,734,25
13,./samm_merge_part_2000/013_99,Macro,1,627,653,734,27
14,./samm_merge_part_2000/014_1,Macro,1,90,142,451,53
14,./samm_merge_part_2000/014_1,Macro,1,226,255,451,30
14,./samm_merge_part_2000/014_1,Micro,2,101,113,451,13
14,./samm_merge_part_2000/014_1,Micro,2,354,360,451,7
14,./samm_merge_part_2000/014_2,Macro,1,113,191,744,79
14,./samm_merge_part_2000/014_2,Macro,1,358,389,744,32
14,./samm_merge_part_2000/014_2,Micro,2,582,596,744,15
14,./samm_merge_part_2000/014_2,Micro,2,693,706,744,14
14,./samm_merge_part_2000/014_3,Macro,1,62,85,377,24
14,./samm_merge_part_2000/014_3,Macro,1,289,311,377,23
14,./samm_merge_part_2000/014_3,Macro,1,295,311,377,17
14,./samm_merge_part_2000/014_3,Micro,2,64,79,377,16
14,./samm_merge_part_2000/014_3,Micro,2,246,258,377,13
14,./samm_merge_part_2000/014_4,Macro,1,52,83,519,32
14,./samm_merge_part_2000/014_4,Macro,1,226,261,519,36
14,./samm_merge_part_2000/014_4,Macro,1,436,465,519,30
14,./samm_merge_part_2000/014_5,Macro,1,67,92,376,26
14,./samm_merge_part_2000/014_5,Macro,1,272,289,376,18
14,./samm_merge_part_2000/014_5,Micro,2,71,84,376,14
14,./samm_merge_part_2000/014_6,Macro,1,176,192,738,17
14,./samm_merge_part_2000/014_6,Macro,1,314,332,738,19
14,./samm_merge_part_2000/014_6,Macro,1,697,738,738,42
14,./samm_merge_part_2000/014_6,Micro,2,20,30,738,11
14,./samm_merge_part_2000/014_6,Micro,2,179,188,738,10
14,./samm_merge_part_2000/014_6,Micro,2,198,203,738,6
14,./samm_merge_part_2000/014_7,Macro,1,67,88,1146,22
14,./samm_merge_part_2000/014_7,Macro,1,350,419,1146,70
14,./samm_merge_part_2000/014_7,Macro,1,453,516,1146,64
14,./samm_merge_part_2000/014_7,Macro,1,709,750,1146,42
14,./samm_merge_part_2000/014_7,Macro,1,1005,1068,1146,64
14,./samm_merge_part_2000/014_7,Micro,2,530,540,1146,11
15,./samm_merge_part_2000/015_1,Macro,1,4,26,826,23
15,./samm_merge_part_2000/015_1,Macro,1,45,90,826,46
15,./samm_merge_part_2000/015_1,Macro,1,728,776,826,49
15,./samm_merge_part_2000/015_6,Macro,1,51,83,895,33
15,./samm_merge_part_2000/015_6,Macro,1,80,137,895,58
15,./samm_merge_part_2000/015_6,Macro,1,366,417,895,52
15,./samm_merge_part_2000/015_6,Macro,1,685,742,895,58
15,./samm_merge_part_2000/015_6,Macro,1,839,884,895,46
15,./samm_merge_part_2000/015_99,Macro,1,31,47,551,17
15,./samm_merge_part_2000/015_99,Macro,1,52,107,551,56
15,./samm_merge_part_2000/015_99,Macro,1,117,172,551,56
15,./samm_merge_part_2000/015_99,Macro,1,172,227,551,56
15,./samm_merge_part_2000/015_99,Macro,1,315,344,551,30
15,./samm_merge_part_2000/015_99,Macro,1,383,398,551,16
15,./samm_merge_part_2000/015_99,Macro,1,409,431,551,23
15,./samm_merge_part_2000/015_99,Micro,2,334,345,551,12
15,./samm_merge_part_2000/015_99,Micro,2,383,392,551,10
15,./samm_merge_part_2000/015_99,Micro,2,414,425,551,12
16,./samm_merge_part_2000/016_1,Macro,1,76,112,450,37
16,./samm_merge_part_2000/016_1,Macro,1,379,430,450,52
16,./samm_merge_part_2000/016_6,Macro,1,357,396,409,40
16,./samm_merge_part_2000/016_7,Macro,1,18,85,1766,68
16,./samm_merge_part_2000/016_7,Macro,1,374,403,1766,30
16,./samm_merge_part_2000/016_7,Macro,1,420,437,1766,18
16,./samm_merge_part_2000/016_7,Macro,1,494,520,1766,27
16,./samm_merge_part_2000/016_7,Micro,2,192,199,1766,8
16,./samm_merge_part_2000/016_7,Micro,2,426,434,1766,9
16,./samm_merge_part_2000/016_7,Micro,2,510,518,1766,9
16,./samm_merge_part_2000/016_7,Micro,2,768,782,1766,15
16,./samm_merge_part_2000/016_7,Micro,2,1689,1703,1766,15
16,./samm_merge_part_2000/016_99,Macro,1,6,28,601,23
16,./samm_merge_part_2000/016_99,Macro,1,254,303,601,50
16,./samm_merge_part_2000/016_99,Macro,1,493,535,601,43
17,./samm_merge_part_2000/017_3,Macro,1,48,65,301,18
17,./samm_merge_part_2000/017_3,Micro,2,13,25,301,13
17,./samm_merge_part_2000/017_3,Micro,2,27,40,301,14
17,./samm_merge_part_2000/017_3,Micro,2,47,59,301,13
17,./samm_merge_part_2000/017_3,Micro,2,209,224,301,16
17,./samm_merge_part_2000/017_6,Macro,1,240,284,375,45
17,./samm_merge_part_2000/017_6,Micro,2,63,77,375,15
17,./samm_merge_part_2000/017_6,Micro,2,92,102,375,11
17,./samm_merge_part_2000/017_99,Macro,1,69,89,751,21
17,./samm_merge_part_2000/017_99,Macro,1,182,217,751,36
17,./samm_merge_part_2000/017_99,Macro,1,398,458,751,61
17,./samm_merge_part_2000/017_99,Macro,1,605,677,751,73
18,./samm_merge_part_2000/018_3,Macro,1,226,253,451,28
18,./samm_merge_part_2000/018_3,Micro,2,211,225,451,15
18,./samm_merge_part_2000/018_4,Macro,1,59,83,830,25
18,./samm_merge_part_2000/018_4,Macro,1,63,82,830,20
18,./samm_merge_part_2000/018_4,Macro,1,81,118,830,38
18,./samm_merge_part_2000/018_4,Macro,1,222,284,830,63
18,./samm_merge_part_2000/018_4,Macro,1,284,309,830,26
18,./samm_merge_part_2000/018_4,Macro,1,717,770,830,54
18,./samm_merge_part_2000/018_5,Macro,1,67,112,900,46
18,./samm_merge_part_2000/018_5,Macro,1,306,401,900,96
18,./samm_merge_part_2000/018_5,Macro,1,815,837,900,23
18,./samm_merge_part_2000/018_5,Micro,2,824,834,900,11
18,./samm_merge_part_2000/018_6,Macro,1,134,202,834,69
18,./samm_merge_part_2000/018_6,Macro,1,651,706,834,56
18,./samm_merge_part_2000/018_6,Macro,1,708,779,834,72
18,./samm_merge_part_2000/018_99,Macro,1,120,174,618,55
18,./samm_merge_part_2000/018_99,Macro,1,244,329,618,86
18,./samm_merge_part_2000/018_99,Macro,1,502,531,618,30
18,./samm_merge_part_2000/018_99,Micro,2,79,92,618,14
18,./samm_merge_part_2000/018_99,Micro,2,119,125,618,7
19,./samm_merge_part_2000/019_1,Macro,1,69,102,900,34
19,./samm_merge_part_2000/019_1,Macro,1,109,130,900,22
19,./samm_merge_part_2000/019_1,Macro,1,556,579,900,24
19,./samm_merge_part_2000/019_1,Macro,1,599,624,900,26
19,./samm_merge_part_2000/019_1,Macro,1,641,679,900,39
19,./samm_merge_part_2000/019_1,Macro,1,823,882,900,60
19,./samm_merge_part_2000/019_3,Macro,1,419,434,450,16
19,./samm_merge_part_2000/019_3,Micro,2,56,71,450,16
19,./samm_merge_part_2000/019_5,Macro,1,68,93,450,26
19,./samm_merge_part_2000/019_5,Macro,1,179,200,450,22
19,./samm_merge_part_2000/019_5,Macro,1,315,335,450,21
19,./samm_merge_part_2000/019_5,Macro,1,321,336,450,16
19,./samm_merge_part_2000/019_5,Micro,2,185,197,450,13
19,./samm_merge_part_2000/019_99,Macro,1,157,193,601,37
19,./samm_merge_part_2000/019_99,Macro,1,360,380,601,21
19,./samm_merge_part_2000/019_99,Macro,1,447,472,601,26
19,./samm_merge_part_2000/019_99,Micro,2,75,83,601,9
20,./samm_merge_part_2000/020_1,Macro,1,87,103,1200,17
20,./samm_merge_part_2000/020_1,Macro,1,330,353,1200,24
20,./samm_merge_part_2000/020_1,Macro,1,1002,1023,1200,22
20,./samm_merge_part_2000/020_1,Micro,2,335,343,1200,9
20,./samm_merge_part_2000/020_1,Micro,2,346,351,1200,6
20,./samm_merge_part_2000/020_1,Micro,2,1013,1024,1200,12
20,./samm_merge_part_2000/020_1,Micro,2,1143,1157,1200,15
20,./samm_merge_part_2000/020_3,Macro,1,442,541,541,100
20,./samm_merge_part_2000/020_4,Macro,1,88,110,601,23
20,./samm_merge_part_2000/020_4,Macro,1,162,186,601,25
20,./samm_merge_part_2000/020_4,Macro,1,426,451,601,26
20,./samm_merge_part_2000/020_4,Micro,2,223,230,601,8
20,./samm_merge_part_2000/020_4,Micro,2,516,525,601,10
20,./samm_merge_part_2000/020_6,Macro,1,485,522,751,38
20,./samm_merge_part_2000/020_7,Macro,1,14,40,1446,27
20,./samm_merge_part_2000/020_7,Macro,1,383,405,1446,23
20,./samm_merge_part_2000/020_7,Macro,1,428,497,1446,70
20,./samm_merge_part_2000/020_7,Macro,1,714,743,1446,30
20,./samm_merge_part_2000/020_7,Macro,1,782,828,1446,47
20,./samm_merge_part_2000/020_7,Macro,1,1157,1179,1446,23
20,./samm_merge_part_2000/020_7,Macro,1,1265,1287,1446,23
20,./samm_merge_part_2000/020_7,Macro,1,1381,1446,1446,66
20,./samm_merge_part_2000/020_7,Micro,2,23,36,1446,14
20,./samm_merge_part_2000/020_7,Micro,2,1278,1287,1446,10
20,./samm_merge_part_2000/020_7,Micro,2,1361,1375,1446,15
20,./samm_merge_part_2000/020_99,Macro,1,83,106,301,24
20,./samm_merge_part_2000/020_99,Macro,1,250,271,301,22
21,./samm_merge_part_2000/021_3,Macro,1,133,224,1959,92
21,./samm_merge_part_2000/021_3,Macro,1,458,501,1959,44
21,./samm_merge_part_2000/021_7,Micro,2,128,142,750,15
21,./samm_merge_part_2000/021_7,Micro,2,539,547,750,9
22,./samm_merge_part_2000/022_2,Macro,1,188,213,785,26
22,./samm_merge_part_2000/022_2,Macro,1,309,327,785,19
22,./samm_merge_part_2000/022_2,Macro,1,414,448,785,35
22,./samm_merge_part_2000/022_2,Macro,1,756,780,785,25
22,./samm_merge_part_2000/022_2,Micro,2,61,76,785,16
22,./samm_merge_part_2000/022_3,Macro,1,72,140,601,69
22,./samm_merge_part_2000/022_3,Macro,1,217,235,601,19
22,./samm_merge_part_2000/022_3,Micro,2,57,65,601,9
22,./samm_merge_part_2000/022_3,Micro,2,549,555,601,7
22,./samm_merge_part_2000/022_99,Macro,1,75,96,451,22
22,./samm_merge_part_2000/022_99,Micro,2,224,236,451,13
22,./samm_merge_part_2000/022_99,Micro,2,351,361,451,11
24,./samm_merge_part_2000/024_3,Macro,1,279,303,451,25
24,./samm_merge_part_2000/024_3,Macro,1,308,336,451,29
24,./samm_merge_part_2000/024_3,Macro,1,341,373,451,33
24,./samm_merge_part_2000/024_3,Macro,1,408,425,451,18
24,./samm_merge_part_2000/024_99,Macro,1,24,41,406,18
24,./samm_merge_part_2000/024_99,Macro,1,235,258,406,24
24,./samm_merge_part_2000/024_99,Macro,1,265,282,406,18
24,./samm_merge_part_2000/024_99,Micro,2,265,276,406,12
25,./samm_merge_part_2000/025_3,Macro,1,82,116,526,35
25,./samm_merge_part_2000/025_3,Macro,1,148,166,526,19
25,./samm_merge_part_2000/025_3,Macro,1,360,387,526,28
25,./samm_merge_part_2000/025_3,Macro,1,456,478,526,23
25,./samm_merge_part_2000/025_4,Micro,2,93,106,525,14
25,./samm_merge_part_2000/025_4,Micro,2,425,437,525,13
25,./samm_merge_part_2000/025_99,Macro,1,276,297,450,22
25,./samm_merge_part_2000/025_99,Micro,2,124,135,450,12
25,./samm_merge_part_2000/025_99,Micro,2,276,291,450,16
26,./samm_merge_part_2000/026_2,Macro,1,109,126,715,18
26,./samm_merge_part_2000/026_2,Macro,1,186,203,715,18
26,./samm_merge_part_2000/026_2,Macro,1,308,323,715,16
26,./samm_merge_part_2000/026_2,Micro,2,392,403,715,12
26,./samm_merge_part_2000/026_2,Micro,2,433,443,715,11
26,./samm_merge_part_2000/026_2,Micro,2,443,455,715,13
26,./samm_merge_part_2000/026_2,Micro,2,603,615,715,13
26,./samm_merge_part_2000/026_3,Macro,1,109,130,620,22
26,./samm_merge_part_2000/026_3,Macro,1,202,223,620,22
26,./samm_merge_part_2000/026_3,Macro,1,547,580,620,34
26,./samm_merge_part_2000/026_3,Macro,1,580,620,620,41
26,./samm_merge_part_2000/026_3,Micro,2,256,261,620,6
26,./samm_merge_part_2000/026_3,Micro,2,538,546,620,9
26,./samm_merge_part_2000/026_7,Macro,1,123,155,750,33
26,./samm_merge_part_2000/026_7,Micro,2,263,277,750,15
26,./samm_merge_part_2000/026_7,Micro,2,278,293,750,16
26,./samm_merge_part_2000/026_7,Micro,2,687,699,750,13
26,./samm_merge_part_2000/026_99,Micro,2,86,97,451,12
26,./samm_merge_part_2000/026_99,Micro,2,203,217,451,15
26,./samm_merge_part_2000/026_99,Micro,2,318,331,451,14
26,./samm_merge_part_2000/026_99,Micro,2,345,356,451,12
28,./samm_merge_part_2000/028_4,Macro,1,141,160,301,20
28,./samm_merge_part_2000/028_4,Macro,1,240,276,301,37
28,./samm_merge_part_2000/028_4,Micro,2,56,67,301,12
28,./samm_merge_part_2000/028_4,Micro,2,161,171,301,11
28,./samm_merge_part_2000/028_4,Micro,2,194,207,301,14
30,./samm_merge_part_2000/030_1,Macro,1,414,497,750,84
30,./samm_merge_part_2000/030_1,Macro,1,642,675,750,34
30,./samm_merge_part_2000/030_1,Micro,2,57,69,750,13
30,./samm_merge_part_2000/030_1,Micro,2,652,666,750,15
30,./samm_merge_part_2000/030_2,Macro,1,142,171,301,30
30,./samm_merge_part_2000/030_5,Macro,1,57,106,525,50
30,./samm_merge_part_2000/030_5,Macro,1,318,366,525,49
30,./samm_merge_part_2000/030_5,Micro,2,64,76,525,13
32,./samm_merge_part_2000/032_2,Macro,1,88,132,727,45
32,./samm_merge_part_2000/032_2,Macro,1,217,270,727,54
32,./samm_merge_part_2000/032_2,Macro,1,329,436,727,108
32,./samm_merge_part_2000/032_2,Macro,1,438,520,727,83
32,./samm_merge_part_2000/032_2,Macro,1,686,707,727,22
32,./samm_merge_part_2000/032_3,Macro,1,35,60,337,26
32,./samm_merge_part_2000/032_3,Micro,2,64,71,337,8
32,./samm_merge_part_2000/032_3,Micro,2,285,296,337,12
32,./samm_merge_part_2000/032_3,Micro,2,319,332,337,14
32,./samm_merge_part_2000/032_4,Macro,1,689,718,833,30
32,./samm_merge_part_2000/032_4,Macro,1,733,767,833,35
32,./samm_merge_part_2000/032_4,Micro,2,62,72,833,11
32,./samm_merge_part_2000/032_4,Micro,2,497,506,833,10
32,./samm_merge_part_2000/032_99,Macro,1,68,134,450,67
32,./samm_merge_part_2000/032_99,Macro,1,273,294,450,22
32,./samm_merge_part_2000/032_99,Micro,2,47,55,450,9
33,./samm_merge_part_2000/033_1,Macro,1,131,182,855,52
33,./samm_merge_part_2000/033_1,Macro,1,332,442,855,111
33,./samm_merge_part_2000/033_1,Micro,2,144,152,855,9
33,./samm_merge_part_2000/033_1,Micro,2,232,242,855,11
33,./samm_merge_part_2000/033_1,Micro,2,284,296,855,13
33,./samm_merge_part_2000/033_2,Macro,1,314,348,601,35
33,./samm_merge_part_2000/033_2,Macro,1,421,437,601,17
33,./samm_merge_part_2000/033_2,Micro,2,105,117,601,13
33,./samm_merge_part_2000/033_2,Micro,2,318,333,601,16
33,./samm_merge_part_2000/033_7,Macro,1,24,49,676,26
33,./samm_merge_part_2000/033_7,Macro,1,608,676,676,69
33,./samm_merge_part_2000/033_99,Macro,1,59,80,763,22
33,./samm_merge_part_2000/033_99,Macro,1,173,192,763,20
33,./samm_merge_part_2000/033_99,Macro,1,319,362,763,44
33,./samm_merge_part_2000/033_99,Macro,1,592,646,763,55
34,./samm_merge_part_2000/034_7,Macro,1,156,232,601,77
34,./samm_merge_part_2000/034_7,Macro,1,320,352,601,33
34,./samm_merge_part_2000/034_7,Micro,2,237,249,601,13
34,./samm_merge_part_2000/034_7,Micro,2,546,558,601,13
34,./samm_merge_part_2000/034_99,Macro,1,107,130,675,24
34,./samm_merge_part_2000/034_99,Macro,1,604,632,675,29
34,./samm_merge_part_2000/034_99,Micro,2,20,33,675,14
35,./samm_merge_part_2000/035_2,Macro,1,80,112,405,33
35,./samm_merge_part_2000/035_2,Macro,1,247,264,405,18
35,./samm_merge_part_2000/035_2,Macro,1,270,292,405,23
35,./samm_merge_part_2000/035_4,Macro,1,220,239,451,20
35,./samm_merge_part_2000/035_4,Micro,2,35,40,451,6
35,./samm_merge_part_2000/035_4,Micro,2,227,237,451,11
35,./samm_merge_part_2000/035_5,Micro,2,38,52,451,15
35,./samm_merge_part_2000/035_5,Micro,2,62,71,451,10
35,./samm_merge_part_2000/035_5,Micro,2,362,371,451,10
35,./samm_merge_part_2000/035_6,Macro,1,659,728,846,70
