subject,video,type,type_idx,startFrame,endFrame,frame_num,length
10,./samm_merge_img_1600/010_4,Micro,2,88,93,667,6
10,./samm_merge_img_1600/010_4,Micro,2,618,623,667,6
10,./samm_merge_img_1600/010_5,Macro,1,111,273,534,163
10,./samm_merge_img_1600/010_5,Macro,1,404,479,534,76
10,./samm_merge_img_1600/010_99,Macro,1,111,142,519,32
10,./samm_merge_img_1600/010_99,Macro,1,163,246,519,84
10,./samm_merge_img_1600/010_99,Macro,1,323,343,519,21
10,./samm_merge_img_1600/010_99,Macro,1,448,498,519,51
11,./samm_merge_img_1600/011_1,Macro,1,6,51,1034,46
11,./samm_merge_img_1600/011_1,Macro,1,671,725,1034,55
11,./samm_merge_img_1600/011_1,Macro,1,956,986,1034,31
11,./samm_merge_img_1600/011_1,Micro,2,514,528,1034,15
11,./samm_merge_img_1600/011_4,Macro,1,11,48,1167,38
11,./samm_merge_img_1600/011_4,Macro,1,53,124,1167,72
11,./samm_merge_img_1600/011_4,Macro,1,134,169,1167,36
11,./samm_merge_img_1600/011_4,Macro,1,274,305,1167,32
11,./samm_merge_img_1600/011_4,Macro,1,317,345,1167,29
11,./samm_merge_img_1600/011_4,Macro,1,413,446,1167,34
11,./samm_merge_img_1600/011_4,Macro,1,449,472,1167,24
11,./samm_merge_img_1600/011_4,Macro,1,495,513,1167,19
11,./samm_merge_img_1600/011_4,Macro,1,812,841,1167,30
11,./samm_merge_img_1600/011_4,Macro,1,1113,1137,1167,25
11,./samm_merge_img_1600/011_4,Micro,2,460,476,1167,17
11,./samm_merge_img_1600/011_4,Micro,2,497,507,1167,11
11,./samm_merge_img_1600/011_4,Micro,2,693,709,1167,17
11,./samm_merge_img_1600/011_4,Micro,2,1125,1134,1167,10
11,./samm_merge_img_1600/011_5,Macro,1,31,104,1584,74
11,./samm_merge_img_1600/011_5,Macro,1,139,172,1584,34
11,./samm_merge_img_1600/011_5,Macro,1,170,187,1584,18
11,./samm_merge_img_1600/011_5,Macro,1,297,325,1584,29
11,./samm_merge_img_1600/011_5,Macro,1,409,432,1584,24
11,./samm_merge_img_1600/011_5,Macro,1,612,637,1584,26
11,./samm_merge_img_1600/011_5,Macro,1,675,705,1584,31
11,./samm_merge_img_1600/011_5,Macro,1,744,775,1584,32
11,./samm_merge_img_1600/011_5,Macro,1,1124,1145,1584,22
11,./samm_merge_img_1600/011_5,Macro,1,1144,1199,1584,56
11,./samm_merge_img_1600/011_5,Macro,1,1444,1477,1584,34
11,./samm_merge_img_1600/011_5,Micro,2,175,182,1584,8
11,./samm_merge_img_1600/011_6,Macro,1,0,688,954,689
11,./samm_merge_img_1600/011_6,Macro,1,0,476,954,477
11,./samm_merge_img_1600/011_6,Macro,1,30,74,954,45
11,./samm_merge_img_1600/011_6,Macro,1,93,137,954,45
11,./samm_merge_img_1600/011_6,Macro,1,162,342,954,181
11,./samm_merge_img_1600/011_6,Macro,1,448,472,954,25
11,./samm_merge_img_1600/011_6,Macro,1,477,665,954,189
11,./samm_merge_img_1600/011_6,Macro,1,696,724,954,29
11,./samm_merge_img_1600/011_6,Macro,1,796,954,954,159
11,./samm_merge_img_1600/011_6,Micro,2,418,434,954,17
11,./samm_merge_img_1600/011_6,Micro,2,435,447,954,13
11,./samm_merge_img_1600/011_6,Micro,2,737,748,954,12
11,./samm_merge_img_1600/011_6,Micro,2,754,770,954,17
11,./samm_merge_img_1600/011_7,Macro,1,59,84,1470,26
11,./samm_merge_img_1600/011_7,Macro,1,96,197,1470,102
11,./samm_merge_img_1600/011_7,Macro,1,201,219,1470,19
11,./samm_merge_img_1600/011_7,Macro,1,474,523,1470,50
11,./samm_merge_img_1600/011_7,Macro,1,598,618,1470,21
11,./samm_merge_img_1600/011_7,Macro,1,687,725,1470,39
11,./samm_merge_img_1600/011_7,Macro,1,726,760,1470,35
11,./samm_merge_img_1600/011_7,Macro,1,929,970,1470,42
11,./samm_merge_img_1600/011_7,Macro,1,984,1043,1470,60
11,./samm_merge_img_1600/011_7,Macro,1,1323,1401,1470,79
11,./samm_merge_img_1600/011_7,Micro,2,204,212,1470,9
11,./samm_merge_img_1600/011_7,Micro,2,600,614,1470,15
11,./samm_merge_img_1600/011_99,Macro,1,140,160,1086,21
11,./samm_merge_img_1600/011_99,Macro,1,153,179,1086,27
11,./samm_merge_img_1600/011_99,Macro,1,243,297,1086,55
11,./samm_merge_img_1600/011_99,Macro,1,297,758,1086,462
11,./samm_merge_img_1600/011_99,Macro,1,919,938,1086,20
11,./samm_merge_img_1600/011_99,Macro,1,1003,1025,1086,23
11,./samm_merge_img_1600/011_99,Micro,2,61,69,1086,9
11,./samm_merge_img_1600/011_99,Micro,2,141,154,1086,14
11,./samm_merge_img_1600/011_99,Micro,2,158,172,1086,15
11,./samm_merge_img_1600/011_99,Micro,2,202,218,1086,17
11,./samm_merge_img_1600/011_99,Micro,2,635,642,1086,8
11,./samm_merge_img_1600/011_99,Micro,2,642,651,1086,10
11,./samm_merge_img_1600/011_99,Micro,2,857,872,1086,16
11,./samm_merge_img_1600/011_99,Micro,2,945,960,1086,16
12,./samm_merge_img_1600/012_3,Macro,1,0,842,913,843
12,./samm_merge_img_1600/012_3,Macro,1,839,913,913,75
12,./samm_merge_img_1600/012_3,Micro,2,771,780,913,10
12,./samm_merge_img_1600/012_3,Micro,2,783,800,913,18
12,./samm_merge_img_1600/012_6,Macro,1,40,59,780,20
12,./samm_merge_img_1600/012_6,Macro,1,482,512,780,31
12,./samm_merge_img_1600/012_6,Macro,1,681,714,780,34
12,./samm_merge_img_1600/012_6,Macro,1,724,753,780,30
12,./samm_merge_img_1600/012_99,Macro,1,103,134,417,32
12,./samm_merge_img_1600/012_99,Macro,1,326,364,417,39
12,./samm_merge_img_1600/012_99,Micro,2,312,321,417,10
13,./samm_merge_img_1600/013_1,Macro,1,113,139,1334,27
13,./samm_merge_img_1600/013_1,Macro,1,617,651,1334,35
13,./samm_merge_img_1600/013_1,Macro,1,1198,1228,1334,31
13,./samm_merge_img_1600/013_1,Macro,1,1211,1229,1334,19
13,./samm_merge_img_1600/013_1,Micro,2,118,134,1334,17
13,./samm_merge_img_1600/013_1,Micro,2,141,154,1334,14
13,./samm_merge_img_1600/013_1,Micro,2,634,649,1334,16
13,./samm_merge_img_1600/013_1,Micro,2,749,764,1334,16
13,./samm_merge_img_1600/013_1,Micro,2,943,957,1334,15
13,./samm_merge_img_1600/013_7,Macro,1,38,71,1465,34
13,./samm_merge_img_1600/013_7,Macro,1,305,331,1465,27
13,./samm_merge_img_1600/013_7,Macro,1,543,568,1465,26
13,./samm_merge_img_1600/013_7,Macro,1,674,712,1465,39
13,./samm_merge_img_1600/013_7,Macro,1,1256,1305,1465,50
13,./samm_merge_img_1600/013_7,Macro,1,1370,1429,1465,60
13,./samm_merge_img_1600/013_7,Micro,2,347,362,1465,16
13,./samm_merge_img_1600/013_99,Macro,1,66,117,815,52
13,./samm_merge_img_1600/013_99,Macro,1,273,296,815,24
13,./samm_merge_img_1600/013_99,Macro,1,408,434,815,27
13,./samm_merge_img_1600/013_99,Macro,1,697,725,815,29
14,./samm_merge_img_1600/014_1,Macro,1,100,157,501,58
14,./samm_merge_img_1600/014_1,Macro,1,251,284,501,34
14,./samm_merge_img_1600/014_1,Micro,2,112,126,501,15
14,./samm_merge_img_1600/014_1,Micro,2,393,400,501,8
14,./samm_merge_img_1600/014_2,Macro,1,126,212,827,87
14,./samm_merge_img_1600/014_2,Macro,1,398,432,827,35
14,./samm_merge_img_1600/014_2,Micro,2,646,662,827,17
14,./samm_merge_img_1600/014_2,Micro,2,770,785,827,16
14,./samm_merge_img_1600/014_3,Macro,1,69,95,419,27
14,./samm_merge_img_1600/014_3,Macro,1,321,345,419,25
14,./samm_merge_img_1600/014_3,Macro,1,328,346,419,19
14,./samm_merge_img_1600/014_3,Micro,2,71,88,419,18
14,./samm_merge_img_1600/014_3,Micro,2,273,286,419,14
14,./samm_merge_img_1600/014_4,Macro,1,58,92,576,35
14,./samm_merge_img_1600/014_4,Macro,1,251,290,576,40
14,./samm_merge_img_1600/014_4,Macro,1,484,516,576,33
14,./samm_merge_img_1600/014_5,Macro,1,75,103,417,29
14,./samm_merge_img_1600/014_5,Macro,1,302,321,417,20
14,./samm_merge_img_1600/014_5,Micro,2,79,93,417,15
14,./samm_merge_img_1600/014_6,Macro,1,195,213,820,19
14,./samm_merge_img_1600/014_6,Macro,1,349,369,820,21
14,./samm_merge_img_1600/014_6,Macro,1,774,819,820,46
14,./samm_merge_img_1600/014_6,Micro,2,22,33,820,12
14,./samm_merge_img_1600/014_6,Micro,2,199,209,820,11
14,./samm_merge_img_1600/014_6,Micro,2,220,225,820,6
14,./samm_merge_img_1600/014_7,Macro,1,74,98,1273,25
14,./samm_merge_img_1600/014_7,Macro,1,388,466,1273,79
14,./samm_merge_img_1600/014_7,Macro,1,503,574,1273,72
14,./samm_merge_img_1600/014_7,Macro,1,788,833,1273,46
14,./samm_merge_img_1600/014_7,Macro,1,1116,1186,1273,71
14,./samm_merge_img_1600/014_7,Micro,2,589,600,1273,12
15,./samm_merge_img_1600/015_1,Macro,1,4,28,917,25
15,./samm_merge_img_1600/015_1,Macro,1,50,100,917,51
15,./samm_merge_img_1600/015_1,Macro,1,809,862,917,54
15,./samm_merge_img_1600/015_6,Macro,1,57,92,995,36
15,./samm_merge_img_1600/015_6,Macro,1,89,152,995,64
15,./samm_merge_img_1600/015_6,Macro,1,407,463,995,57
15,./samm_merge_img_1600/015_6,Macro,1,761,824,995,64
15,./samm_merge_img_1600/015_6,Macro,1,932,982,995,51
15,./samm_merge_img_1600/015_99,Macro,1,35,52,612,18
15,./samm_merge_img_1600/015_99,Macro,1,58,118,612,61
15,./samm_merge_img_1600/015_99,Macro,1,130,191,612,62
15,./samm_merge_img_1600/015_99,Macro,1,191,252,612,62
15,./samm_merge_img_1600/015_99,Macro,1,350,382,612,33
15,./samm_merge_img_1600/015_99,Macro,1,425,442,612,18
15,./samm_merge_img_1600/015_99,Macro,1,454,479,612,26
15,./samm_merge_img_1600/015_99,Micro,2,371,383,612,13
15,./samm_merge_img_1600/015_99,Micro,2,426,436,612,11
15,./samm_merge_img_1600/015_99,Micro,2,460,472,612,13
16,./samm_merge_img_1600/016_1,Macro,1,84,124,500,41
16,./samm_merge_img_1600/016_1,Macro,1,421,477,500,57
16,./samm_merge_img_1600/016_6,Macro,1,59,358,454,300
16,./samm_merge_img_1600/016_6,Macro,1,396,439,454,44
16,./samm_merge_img_1600/016_7,Macro,1,20,94,1962,75
16,./samm_merge_img_1600/016_7,Macro,1,416,448,1962,33
16,./samm_merge_img_1600/016_7,Macro,1,467,485,1962,19
16,./samm_merge_img_1600/016_7,Macro,1,549,578,1962,30
16,./samm_merge_img_1600/016_7,Micro,2,213,221,1962,9
16,./samm_merge_img_1600/016_7,Micro,2,474,482,1962,9
16,./samm_merge_img_1600/016_7,Micro,2,566,575,1962,10
16,./samm_merge_img_1600/016_7,Micro,2,854,868,1962,15
16,./samm_merge_img_1600/016_7,Micro,2,1876,1892,1962,17
16,./samm_merge_img_1600/016_99,Macro,1,7,31,667,25
16,./samm_merge_img_1600/016_99,Macro,1,282,336,667,55
16,./samm_merge_img_1600/016_99,Macro,1,548,594,667,47
17,./samm_merge_img_1600/017_3,Macro,1,53,73,334,21
17,./samm_merge_img_1600/017_3,Micro,2,14,28,334,15
17,./samm_merge_img_1600/017_3,Micro,2,29,44,334,16
17,./samm_merge_img_1600/017_3,Micro,2,52,65,334,14
17,./samm_merge_img_1600/017_3,Micro,2,233,249,334,17
17,./samm_merge_img_1600/017_6,Macro,1,267,316,417,50
17,./samm_merge_img_1600/017_6,Micro,2,70,85,417,16
17,./samm_merge_img_1600/017_6,Micro,2,102,113,417,12
17,./samm_merge_img_1600/017_99,Macro,1,35,74,834,40
17,./samm_merge_img_1600/017_99,Macro,1,244,266,834,23
17,./samm_merge_img_1600/017_99,Macro,1,422,502,834,81
17,./samm_merge_img_1600/017_99,Macro,1,693,759,834,67
18,./samm_merge_img_1600/018_3,Macro,1,0,428,501,429
18,./samm_merge_img_1600/018_3,Macro,1,251,281,501,31
18,./samm_merge_img_1600/018_3,Micro,2,235,250,501,16
18,./samm_merge_img_1600/018_4,Macro,1,0,223,922,224
18,./samm_merge_img_1600/018_4,Macro,1,0,375,922,376
18,./samm_merge_img_1600/018_4,Macro,1,0,863,922,864
18,./samm_merge_img_1600/018_4,Macro,1,66,92,922,27
18,./samm_merge_img_1600/018_4,Macro,1,70,91,922,22
18,./samm_merge_img_1600/018_4,Macro,1,90,131,922,42
18,./samm_merge_img_1600/018_4,Macro,1,246,315,922,70
18,./samm_merge_img_1600/018_4,Macro,1,316,343,922,28
18,./samm_merge_img_1600/018_4,Macro,1,796,856,922,61
18,./samm_merge_img_1600/018_5,Macro,1,74,124,1000,51
18,./samm_merge_img_1600/018_5,Macro,1,340,446,1000,107
18,./samm_merge_img_1600/018_5,Macro,1,905,930,1000,26
18,./samm_merge_img_1600/018_5,Micro,2,916,927,1000,12
18,./samm_merge_img_1600/018_6,Macro,1,0,212,927,213
18,./samm_merge_img_1600/018_6,Macro,1,0,860,927,861
18,./samm_merge_img_1600/018_6,Macro,1,149,224,927,76
18,./samm_merge_img_1600/018_6,Macro,1,723,785,927,63
18,./samm_merge_img_1600/018_6,Macro,1,787,866,927,80
18,./samm_merge_img_1600/018_99,Macro,1,133,193,687,61
18,./samm_merge_img_1600/018_99,Macro,1,271,366,687,96
18,./samm_merge_img_1600/018_99,Macro,1,558,590,687,33
18,./samm_merge_img_1600/018_99,Micro,2,87,102,687,16
18,./samm_merge_img_1600/018_99,Micro,2,132,139,687,8
19,./samm_merge_img_1600/019_1,Macro,1,76,113,1000,38
19,./samm_merge_img_1600/019_1,Macro,1,121,144,1000,24
19,./samm_merge_img_1600/019_1,Macro,1,618,643,1000,26
19,./samm_merge_img_1600/019_1,Macro,1,665,693,1000,29
19,./samm_merge_img_1600/019_1,Macro,1,712,755,1000,44
19,./samm_merge_img_1600/019_1,Macro,1,915,980,1000,66
19,./samm_merge_img_1600/019_3,Macro,1,465,482,500,18
19,./samm_merge_img_1600/019_3,Micro,2,62,79,500,18
19,./samm_merge_img_1600/019_5,Macro,1,75,103,500,29
19,./samm_merge_img_1600/019_5,Macro,1,198,222,500,25
19,./samm_merge_img_1600/019_5,Macro,1,349,372,500,24
19,./samm_merge_img_1600/019_5,Macro,1,357,374,500,18
19,./samm_merge_img_1600/019_5,Micro,2,205,218,500,14
19,./samm_merge_img_1600/019_99,Macro,1,174,214,667,41
19,./samm_merge_img_1600/019_99,Macro,1,400,423,667,24
19,./samm_merge_img_1600/019_99,Macro,1,496,524,667,29
19,./samm_merge_img_1600/019_99,Micro,2,83,92,667,10
20,./samm_merge_img_1600/020_1,Macro,1,96,114,1334,19
20,./samm_merge_img_1600/020_1,Macro,1,367,392,1334,26
20,./samm_merge_img_1600/020_1,Macro,1,1113,1137,1334,25
20,./samm_merge_img_1600/020_1,Micro,2,372,381,1334,10
20,./samm_merge_img_1600/020_1,Micro,2,384,390,1334,7
20,./samm_merge_img_1600/020_1,Micro,2,1126,1138,1334,13
20,./samm_merge_img_1600/020_1,Micro,2,1269,1285,1334,17
20,./samm_merge_img_1600/020_3,Macro,1,105,419,601,315
20,./samm_merge_img_1600/020_3,Macro,1,491,601,601,111
20,./samm_merge_img_1600/020_4,Macro,1,98,122,667,25
20,./samm_merge_img_1600/020_4,Macro,1,180,206,667,27
20,./samm_merge_img_1600/020_4,Macro,1,473,501,667,29
20,./samm_merge_img_1600/020_4,Micro,2,247,255,667,9
20,./samm_merge_img_1600/020_4,Micro,2,574,583,667,10
20,./samm_merge_img_1600/020_6,Macro,1,0,499,834,500
20,./samm_merge_img_1600/020_6,Macro,1,35,207,834,173
20,./samm_merge_img_1600/020_6,Macro,1,219,377,834,159
20,./samm_merge_img_1600/020_6,Macro,1,539,580,834,42
20,./samm_merge_img_1600/020_7,Macro,1,15,44,1607,30
20,./samm_merge_img_1600/020_7,Macro,1,425,450,1607,26
20,./samm_merge_img_1600/020_7,Macro,1,476,552,1607,77
20,./samm_merge_img_1600/020_7,Macro,1,793,825,1607,33
20,./samm_merge_img_1600/020_7,Macro,1,869,920,1607,52
20,./samm_merge_img_1600/020_7,Macro,1,1285,1310,1607,26
20,./samm_merge_img_1600/020_7,Macro,1,1405,1430,1607,26
20,./samm_merge_img_1600/020_7,Macro,1,1535,1607,1607,73
20,./samm_merge_img_1600/020_7,Micro,2,25,40,1607,16
20,./samm_merge_img_1600/020_7,Micro,2,1420,1430,1607,11
20,./samm_merge_img_1600/020_7,Micro,2,1512,1528,1607,17
20,./samm_merge_img_1600/020_99,Macro,1,92,118,334,27
20,./samm_merge_img_1600/020_99,Macro,1,278,301,334,24
21,./samm_merge_img_1600/021_3,Macro,1,148,248,2177,101
21,./samm_merge_img_1600/021_3,Macro,1,509,557,2177,49
21,./samm_merge_img_1600/021_7,Micro,2,143,157,834,15
21,./samm_merge_img_1600/021_7,Micro,2,599,608,834,10
22,./samm_merge_img_1600/022_2,Macro,1,208,237,873,30
22,./samm_merge_img_1600/022_2,Macro,1,343,363,873,21
22,./samm_merge_img_1600/022_2,Macro,1,460,498,873,39
22,./samm_merge_img_1600/022_2,Macro,1,840,867,873,28
22,./samm_merge_img_1600/022_2,Micro,2,67,84,873,18
22,./samm_merge_img_1600/022_3,Macro,1,80,156,667,77
22,./samm_merge_img_1600/022_3,Macro,1,241,261,667,21
22,./samm_merge_img_1600/022_3,Micro,2,64,72,667,9
22,./samm_merge_img_1600/022_3,Micro,2,610,617,667,8
22,./samm_merge_img_1600/022_99,Macro,1,83,107,501,25
22,./samm_merge_img_1600/022_99,Micro,2,223,235,501,13
22,./samm_merge_img_1600/022_99,Micro,2,416,429,501,14
24,./samm_merge_img_1600/024_3,Macro,1,310,336,501,27
24,./samm_merge_img_1600/024_3,Macro,1,342,373,501,32
24,./samm_merge_img_1600/024_3,Macro,1,379,414,501,36
24,./samm_merge_img_1600/024_3,Macro,1,453,473,501,21
24,./samm_merge_img_1600/024_99,Macro,1,26,45,451,20
24,./samm_merge_img_1600/024_99,Macro,1,261,287,451,27
24,./samm_merge_img_1600/024_99,Macro,1,294,313,451,20
24,./samm_merge_img_1600/024_99,Micro,2,294,306,451,13
25,./samm_merge_img_1600/025_3,Macro,1,1,145,584,145
25,./samm_merge_img_1600/025_3,Macro,1,91,129,584,39
25,./samm_merge_img_1600/025_3,Macro,1,165,184,584,20
25,./samm_merge_img_1600/025_3,Macro,1,400,430,584,31
25,./samm_merge_img_1600/025_3,Macro,1,506,531,584,26
25,./samm_merge_img_1600/025_4,Micro,2,103,117,584,15
25,./samm_merge_img_1600/025_4,Micro,2,472,485,584,14
25,./samm_merge_img_1600/025_99,Macro,1,307,330,500,24
25,./samm_merge_img_1600/025_99,Micro,2,137,150,500,14
25,./samm_merge_img_1600/025_99,Micro,2,307,323,500,17
26,./samm_merge_img_1600/026_2,Macro,1,121,140,794,20
26,./samm_merge_img_1600/026_2,Macro,1,207,226,794,20
26,./samm_merge_img_1600/026_2,Macro,1,342,359,794,18
26,./samm_merge_img_1600/026_2,Micro,2,435,448,794,14
26,./samm_merge_img_1600/026_2,Micro,2,481,492,794,12
26,./samm_merge_img_1600/026_2,Micro,2,492,505,794,14
26,./samm_merge_img_1600/026_2,Micro,2,670,683,794,14
26,./samm_merge_img_1600/026_3,Macro,1,121,144,689,24
26,./samm_merge_img_1600/026_3,Macro,1,224,248,689,25
26,./samm_merge_img_1600/026_3,Macro,1,607,644,689,38
26,./samm_merge_img_1600/026_3,Macro,1,644,689,689,46
26,./samm_merge_img_1600/026_3,Micro,2,284,290,689,7
26,./samm_merge_img_1600/026_3,Micro,2,597,607,689,11
26,./samm_merge_img_1600/026_7,Macro,1,137,172,834,36
26,./samm_merge_img_1600/026_7,Micro,2,292,308,834,17
26,./samm_merge_img_1600/026_7,Micro,2,308,325,834,18
26,./samm_merge_img_1600/026_7,Micro,2,764,776,834,13
26,./samm_merge_img_1600/026_99,Micro,2,58,74,501,17
26,./samm_merge_img_1600/026_99,Micro,2,263,275,501,13
26,./samm_merge_img_1600/026_99,Micro,2,353,368,501,16
26,./samm_merge_img_1600/026_99,Micro,2,383,395,501,13
28,./samm_merge_img_1600/028_4,Macro,1,157,178,334,22
28,./samm_merge_img_1600/028_4,Macro,1,266,306,334,41
28,./samm_merge_img_1600/028_4,Micro,2,62,74,334,13
28,./samm_merge_img_1600/028_4,Micro,2,179,189,334,11
28,./samm_merge_img_1600/028_4,Micro,2,215,230,334,16
30,./samm_merge_img_1600/030_1,Macro,1,459,552,834,94
30,./samm_merge_img_1600/030_1,Macro,1,713,750,834,38
30,./samm_merge_img_1600/030_1,Micro,2,64,77,834,14
30,./samm_merge_img_1600/030_1,Micro,2,724,739,834,16
30,./samm_merge_img_1600/030_2,Macro,1,157,190,334,34
30,./samm_merge_img_1600/030_5,Macro,1,63,117,584,55
30,./samm_merge_img_1600/030_5,Macro,1,353,407,584,55
30,./samm_merge_img_1600/030_5,Micro,2,71,84,584,14
32,./samm_merge_img_1600/032_2,Macro,1,98,146,807,49
32,./samm_merge_img_1600/032_2,Macro,1,241,300,807,60
32,./samm_merge_img_1600/032_2,Macro,1,366,485,807,120
32,./samm_merge_img_1600/032_2,Macro,1,486,578,807,93
32,./samm_merge_img_1600/032_2,Macro,1,763,786,807,24
32,./samm_merge_img_1600/032_3,Macro,1,39,67,375,29
32,./samm_merge_img_1600/032_3,Micro,2,71,79,375,9
32,./samm_merge_img_1600/032_3,Micro,2,316,329,375,14
32,./samm_merge_img_1600/032_3,Micro,2,355,368,375,14
32,./samm_merge_img_1600/032_4,Macro,1,765,798,925,34
32,./samm_merge_img_1600/032_4,Macro,1,814,852,925,39
32,./samm_merge_img_1600/032_4,Micro,2,68,80,925,13
32,./samm_merge_img_1600/032_4,Micro,2,552,562,925,11
32,./samm_merge_img_1600/032_99,Macro,1,76,149,500,74
32,./samm_merge_img_1600/032_99,Macro,1,303,326,500,24
32,./samm_merge_img_1600/032_99,Micro,2,52,61,500,10
33,./samm_merge_img_1600/033_1,Macro,1,146,203,950,58
33,./samm_merge_img_1600/033_1,Macro,1,369,491,950,123
33,./samm_merge_img_1600/033_1,Macro,1,492,948,950,457
33,./samm_merge_img_1600/033_1,Micro,2,160,169,950,10
33,./samm_merge_img_1600/033_1,Micro,2,257,269,950,13
33,./samm_merge_img_1600/033_1,Micro,2,315,329,950,15
33,./samm_merge_img_1600/033_2,Macro,1,349,386,667,38
33,./samm_merge_img_1600/033_2,Macro,1,468,486,667,19
